"rules","support","confidence","coverage","lift","count"
"1178","{YouthBks=[0,1],CookBks=[0,1],ItalCook=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1179","{YouthBks=[0,1],CookBks=[0,1],ItalArt=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1180","{YouthBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"1181","{CookBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1182","{YouthBks=[0,1],CookBks=[0,1],ItalCook=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1183","{YouthBks=[0,1],CookBks=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1184","{YouthBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"1185","{CookBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1186","{YouthBks=[0,1],CookBks=[0,1],ItalAtlas=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1187","{YouthBks=[0,1],CookBks=[0,1],ItalArt=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1188","{YouthBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"1189","{CookBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1190","{YouthBks=[0,1],CookBks=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1191","{YouthBks=[0,1],CookBks=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1192","{YouthBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"1193","{CookBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1194","{YouthBks=[0,1],CookBks=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1195","{YouthBks=[0,1],CookBks=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1196","{YouthBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"1197","{CookBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1198","{YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1199","{YouthBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1200","{YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1201","{DoItYBks=[0,1],RefBks=[0,1],ArtBks=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1202","{YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1203","{YouthBks=[0,1],DoItYBks=[0,1],GeogBks=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1204","{YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1205","{DoItYBks=[0,1],RefBks=[0,1],GeogBks=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1206","{YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1207","{YouthBks=[0,1],DoItYBks=[0,1],ItalCook=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1208","{YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1209","{DoItYBks=[0,1],RefBks=[0,1],ItalCook=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1210","{YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1211","{YouthBks=[0,1],DoItYBks=[0,1],ItalAtlas=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1212","{YouthBks=[0,1],RefBks=[0,1],ItalAtlas=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1213","{DoItYBks=[0,1],RefBks=[0,1],ItalAtlas=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1214","{YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1215","{YouthBks=[0,1],DoItYBks=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1216","{YouthBks=[0,1],RefBks=[0,1],ItalArt=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1217","{DoItYBks=[0,1],RefBks=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1218","{YouthBks=[0,1],DoItYBks=[0,1],RefBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1219","{YouthBks=[0,1],DoItYBks=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1220","{YouthBks=[0,1],RefBks=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1221","{DoItYBks=[0,1],RefBks=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1222","{YouthBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1223","{YouthBks=[0,1],DoItYBks=[0,1],GeogBks=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1224","{YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1225","{DoItYBks=[0,1],ArtBks=[0,1],GeogBks=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1226","{YouthBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1227","{YouthBks=[0,1],DoItYBks=[0,1],ItalCook=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1228","{YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1229","{DoItYBks=[0,1],ArtBks=[0,1],ItalCook=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1230","{YouthBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1231","{YouthBks=[0,1],DoItYBks=[0,1],ItalAtlas=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1232","{YouthBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1233","{DoItYBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1234","{YouthBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1235","{YouthBks=[0,1],DoItYBks=[0,1],ItalArt=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1236","{YouthBks=[0,1],ArtBks=[0,1],ItalArt=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1237","{DoItYBks=[0,1],ArtBks=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1238","{YouthBks=[0,1],DoItYBks=[0,1],ArtBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1239","{YouthBks=[0,1],DoItYBks=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1240","{YouthBks=[0,1],ArtBks=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1241","{DoItYBks=[0,1],ArtBks=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1242","{YouthBks=[0,1],DoItYBks=[0,1],GeogBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1243","{YouthBks=[0,1],DoItYBks=[0,1],ItalCook=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1244","{YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1245","{DoItYBks=[0,1],GeogBks=[0,1],ItalCook=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1246","{YouthBks=[0,1],DoItYBks=[0,1],GeogBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1247","{YouthBks=[0,1],DoItYBks=[0,1],ItalAtlas=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1248","{YouthBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1249","{DoItYBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1250","{YouthBks=[0,1],DoItYBks=[0,1],GeogBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1251","{YouthBks=[0,1],DoItYBks=[0,1],ItalArt=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1252","{YouthBks=[0,1],GeogBks=[0,1],ItalArt=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1253","{DoItYBks=[0,1],GeogBks=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1254","{YouthBks=[0,1],DoItYBks=[0,1],GeogBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1255","{YouthBks=[0,1],DoItYBks=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1256","{YouthBks=[0,1],GeogBks=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1257","{DoItYBks=[0,1],GeogBks=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1258","{YouthBks=[0,1],DoItYBks=[0,1],ItalCook=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1259","{YouthBks=[0,1],DoItYBks=[0,1],ItalAtlas=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1260","{YouthBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1261","{DoItYBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1262","{YouthBks=[0,1],DoItYBks=[0,1],ItalCook=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1263","{YouthBks=[0,1],DoItYBks=[0,1],ItalArt=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1264","{YouthBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1265","{DoItYBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1266","{YouthBks=[0,1],DoItYBks=[0,1],ItalCook=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1267","{YouthBks=[0,1],DoItYBks=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1268","{YouthBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1269","{DoItYBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1270","{YouthBks=[0,1],DoItYBks=[0,1],ItalAtlas=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1271","{YouthBks=[0,1],DoItYBks=[0,1],ItalArt=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1272","{YouthBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1273","{DoItYBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1274","{YouthBks=[0,1],DoItYBks=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1275","{YouthBks=[0,1],DoItYBks=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1276","{YouthBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1277","{DoItYBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1278","{YouthBks=[0,1],DoItYBks=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1279","{YouthBks=[0,1],DoItYBks=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1280","{YouthBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"1281","{DoItYBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1282","{YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1283","{YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1284","{YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1285","{RefBks=[0,1],ArtBks=[0,1],GeogBks=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1286","{YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1287","{YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1288","{YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1289","{RefBks=[0,1],ArtBks=[0,1],ItalCook=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1290","{YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1291","{YouthBks=[0,1],RefBks=[0,1],ItalAtlas=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1292","{YouthBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1293","{RefBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1294","{YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1295","{YouthBks=[0,1],RefBks=[0,1],ItalArt=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1296","{YouthBks=[0,1],ArtBks=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1297","{RefBks=[0,1],ArtBks=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1298","{YouthBks=[0,1],RefBks=[0,1],ArtBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1299","{YouthBks=[0,1],RefBks=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1300","{YouthBks=[0,1],ArtBks=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1301","{RefBks=[0,1],ArtBks=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1302","{YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1303","{YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1304","{YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1305","{RefBks=[0,1],GeogBks=[0,1],ItalCook=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1306","{YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1307","{YouthBks=[0,1],RefBks=[0,1],ItalAtlas=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1308","{YouthBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1309","{RefBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1310","{YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1311","{YouthBks=[0,1],RefBks=[0,1],ItalArt=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1312","{YouthBks=[0,1],GeogBks=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1313","{RefBks=[0,1],GeogBks=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1314","{YouthBks=[0,1],RefBks=[0,1],GeogBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1315","{YouthBks=[0,1],RefBks=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1316","{YouthBks=[0,1],GeogBks=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1317","{RefBks=[0,1],GeogBks=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1318","{YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1319","{YouthBks=[0,1],RefBks=[0,1],ItalAtlas=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1320","{YouthBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1321","{RefBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1322","{YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1323","{YouthBks=[0,1],RefBks=[0,1],ItalArt=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1324","{YouthBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1325","{RefBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1326","{YouthBks=[0,1],RefBks=[0,1],ItalCook=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1327","{YouthBks=[0,1],RefBks=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1328","{YouthBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1329","{RefBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1330","{YouthBks=[0,1],RefBks=[0,1],ItalAtlas=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1331","{YouthBks=[0,1],RefBks=[0,1],ItalArt=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1332","{YouthBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1333","{RefBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1334","{YouthBks=[0,1],RefBks=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1335","{YouthBks=[0,1],RefBks=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1336","{YouthBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1337","{RefBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1338","{YouthBks=[0,1],RefBks=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1339","{YouthBks=[0,1],RefBks=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1340","{YouthBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"1341","{RefBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1342","{YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1343","{YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1344","{YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1345","{ArtBks=[0,1],GeogBks=[0,1],ItalCook=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1346","{YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1347","{YouthBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1348","{YouthBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1349","{ArtBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1350","{YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1351","{YouthBks=[0,1],ArtBks=[0,1],ItalArt=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1352","{YouthBks=[0,1],GeogBks=[0,1],ItalArt=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1353","{ArtBks=[0,1],GeogBks=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1354","{YouthBks=[0,1],ArtBks=[0,1],GeogBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1355","{YouthBks=[0,1],ArtBks=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1356","{YouthBks=[0,1],GeogBks=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1357","{ArtBks=[0,1],GeogBks=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1358","{YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1359","{YouthBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1360","{YouthBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1361","{ArtBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1362","{YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1363","{YouthBks=[0,1],ArtBks=[0,1],ItalArt=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1364","{YouthBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1365","{ArtBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1366","{YouthBks=[0,1],ArtBks=[0,1],ItalCook=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1367","{YouthBks=[0,1],ArtBks=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1368","{YouthBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1369","{ArtBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1370","{YouthBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1371","{YouthBks=[0,1],ArtBks=[0,1],ItalArt=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1372","{YouthBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1373","{ArtBks=[0,1],ItalAtlas=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1374","{YouthBks=[0,1],ArtBks=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1375","{YouthBks=[0,1],ArtBks=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1376","{YouthBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1377","{ArtBks=[0,1],ItalAtlas=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1378","{YouthBks=[0,1],ArtBks=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1379","{YouthBks=[0,1],ArtBks=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1380","{YouthBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"1381","{ArtBks=[0,1],ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1382","{YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"1383","{YouthBks=[0,1],GeogBks=[0,1],ItalAtlas=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1384","{YouthBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1385","{GeogBks=[0,1],ItalCook=[0,1],ItalAtlas=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1386","{YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"1387","{YouthBks=[0,1],GeogBks=[0,1],ItalArt=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1388","{YouthBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"1389","{GeogBks=[0,1],ItalCook=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"1390","{YouthBks=[0,1],GeogBks=[0,1],ItalCook=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"1391","{YouthBks=[0,1],GeogBks=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"1392","{YouthBks=[0,1],ItalCook=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
